time,prey,predator
5.111277819454863902e+01,1.878575894261300672e+00,4.810950516768719432e+00
5.116279069767442422e+01,1.928552104846641191e+00,4.759949303122505526e+00
5.121280320080020232e+01,1.980312768847133142e+00,4.709987038761366485e+00
5.126281570392598042e+01,2.033917536548934812e+00,4.661057487001865951e+00
5.131282820705176562e+01,2.089427940411463513e+00,4.613154674551465106e+00
5.136284071017754371e+01,2.146907407793019917e+00,4.566272892172974274e+00
5.141285321330332891e+01,2.206421277352923926e+00,4.520406696938612967e+00
5.146286571642910701e+01,2.268036814216805475e+00,4.475550914031924954e+00
5.151287821955489221e+01,2.331823255439715581e+00,4.431700638178298846e+00
5.156289072268067031e+01,2.397851823995853504e+00,4.388851234513173161e+00
5.161290322580645551e+01,2.466195731107563294e+00,4.346998340144867079e+00
5.166291572893223361e+01,2.536930175773121299e+00,4.306137865252243735e+00
5.171292823205801881e+01,2.610132369553868958e+00,4.266265994823594809e+00
5.176294073518379690e+01,2.685881542878546746e+00,4.227379189502157075e+00
5.181295323830958210e+01,2.764258927069741301e+00,4.189474186596181760e+00
5.186296574143536020e+01,2.845347733373608357e+00,4.152548000369662873e+00
5.191297824456114540e+01,2.929233148829115230e+00,4.116597924173007961e+00
5.196299074768692350e+01,3.016002330268328091e+00,4.081621531079715481e+00
5.201300325081270870e+01,3.105744351344489562e+00,4.047616673951937472e+00
5.206301575393848680e+01,3.198550154988176519e+00,4.014581485474845834e+00
5.211302825706426489e+01,3.294512513914300555e+00,3.982514380442722324e+00
5.216304076019005009e+01,3.393726005048896877e+00,3.951414056002529041e+00
5.221305326331582819e+01,3.496286904409076968e+00,3.921279490183458449e+00
5.226306576644161339e+01,3.602293099981870306e+00,3.892109942691096780e+00
5.231307826956739149e+01,3.711844024461800284e+00,3.863904956807670210e+00
5.236309077269317669e+01,3.825040578696464966e+00,3.836664358742157610e+00
5.241310327581895478e+01,3.941984976842482169e+00,3.810388254674831554e+00
5.246311577894473999e+01,4.062780590295004046e+00,3.785077033051139850e+00
5.251312828207051808e+01,4.187531874000874232e+00,3.760731365546461369e+00
5.256314078519630328e+01,4.316344192442860717e+00,3.737352204287496260e+00
5.261315328832208138e+01,4.449323611706552661e+00,3.714940779308284480e+00
5.266316579144786658e+01,4.586576674379191587e+00,3.693498601511661761e+00
5.271317829457364468e+01,4.728210308467346579e+00,3.673027462389560682e+00
5.276319079769942988e+01,4.874331531042516374e+00,3.653529428270628987e+00
5.281320330082520798e+01,5.025047155230189411e+00,3.635006840387455807e+00
5.286321580395099318e+01,5.180463553614112371e+00,3.617462317174909181e+00
5.291322830707677127e+01,5.340686462051704275e+00,3.600898751785396090e+00
5.296324081020255647e+01,5.505820603678514225e+00,3.585319304649531524e+00
5.301325331332833457e+01,5.675969258357768332e+00,3.570727406538741100e+00
5.306326581645411267e+01,5.851234070318216851e+00,3.557126759514609216e+00
5.311327831957989787e+01,6.031714673852705211e+00,3.544521330732426367e+00
5.316329082270567596e+01,6.217508248525985159e+00,3.532915346555879132e+00
5.321330332583146117e+01,6.408708979105362857e+00,3.522313296858428977e+00
5.326331582895723926e+01,6.605407886397493655e+00,3.512719934619826567e+00
5.331332833208302446e+01,6.807692273321730880e+00,3.504140265636625173e+00
5.336334083520880256e+01,7.015645182566134785e+00,3.496579546221092905e+00
5.341335333833458776e+01,7.229344828136341050e+00,3.490043287411560780e+00
5.346336584146036586e+01,7.448864387104772611e+00,3.484537253205941987e+00
5.351337834458615106e+01,7.674271313933539673e+00,3.480067447011522042e+00
5.356339084771192915e+01,7.905626703333257232e+00,3.476640112963249152e+00
5.361340335083771436e+01,8.142984717987733490e+00,3.474261739831725926e+00
5.366341585396349245e+01,8.386392342610932360e+00,3.472939058500747134e+00
5.371342835708927765e+01,8.635888618165525443e+00,3.472679025933731456e+00
5.376344086021505575e+01,8.891503963524279186e+00,3.473488828548778606e+00
5.381345336334084095e+01,9.153259554737292802e+00,3.475375886804929149e+00
5.386346586646661905e+01,9.421167133273518957e+00,3.478347853485938224e+00
5.391347836959239714e+01,9.695228184690684259e+00,3.482412596056029486e+00
5.396349087271818235e+01,9.975433365707496947e+00,3.487578197770466293e+00
5.401350337584396044e+01,1.026176173624847365e+01,3.493852965689705492e+00
5.406351587896974564e+01,1.055418068542520693e+01,3.501245430630928634e+00
5.411352838209552374e+01,1.085264521625865264e+01,3.509764334482047943e+00
5.416354088522130894e+01,1.115709753140728999e+01,3.519418616870059857e+00
5.421355338834708704e+01,1.146746623995993630e+01,3.530217430942938162e+00
5.426356589147287224e+01,1.178366616059878957e+01,3.542170145280022719e+00
5.431357839459865033e+01,1.210559822257967610e+01,3.555286342962734381e+00
5.436359089772443554e+01,1.243314876717512085e+01,3.569575800290922363e+00
5.441360340085021363e+01,1.276618940094699894e+01,3.585048484035573413e+00
5.446361590397599883e+01,1.310457661731254397e+01,3.601714570189606501e+00
5.451362840710177693e+01,1.344815175012807629e+01,3.619584444782816934e+00
5.456364091022756213e+01,1.379674097888853268e+01,3.638668703536528160e+00
5.461365341335334023e+01,1.415015516005373541e+01,3.658978133436635805e+00
5.466366591647912543e+01,1.450818959673043196e+01,3.680523702621472104e+00
5.471367841960490352e+01,1.487062461994035267e+01,3.703316585125174587e+00
5.476369092273068162e+01,1.523722567325952681e+01,3.727368163091532072e+00
5.481370342585646682e+01,1.560774331281814042e+01,3.752690026773974452e+00
5.486371592898224492e+01,1.598191365989833201e+01,3.779293966556712903e+00
5.491372843210803012e+01,1.635945860406759067e+01,3.807191953089610781e+00
5.496374093523380822e+01,1.674008664461689477e+01,3.836396160603177119e+00
5.501375343835959342e+01,1.712349380744018035e+01,3.866918972515464681e+00
5.506376594148537151e+01,1.750936364697262704e+01,3.898772981425017825e+00
5.511377844461115671e+01,1.789736783777085449e+01,3.931970985781544581e+00
5.516379094773693481e+01,1.828716732454484273e+01,3.966525975032732187e+00
5.521380345086272001e+01,1.867841311229129886e+01,4.002451144213289069e+00
5.526381595398849811e+01,1.907074796458886112e+01,4.039759900663327130e+00
5.531382845711428331e+01,1.946380644163005513e+01,4.078465864010588859e+00
5.536384096024006141e+01,1.985721571297362686e+01,4.118582863942924277e+00
5.541385346336584661e+01,2.025059717898783518e+01,4.160124931510141622e+00
5.546386596649162470e+01,2.064356750950678077e+01,4.203106308697065252e+00
5.551387846961740991e+01,2.103574063643648628e+01,4.247541452162757025e+00
5.556389097274318800e+01,2.142672779102324299e+01,4.293445033226487517e+00
5.561390347586897320e+01,2.181613850020535139e+01,4.340831935881841908e+00
5.566391597899475130e+01,2.220358240503941971e+01,4.389717252622853394e+00
5.571392848212052940e+01,2.258867035521704736e+01,4.440116289112444825e+00
5.576394098524631460e+01,2.297101640604027750e+01,4.492044563757265685e+00
5.581395348837209269e+01,2.335023784481527542e+01,4.545517807675867772e+00
5.586396599149787789e+01,2.372595604682771864e+01,4.600551962498156122e+00
5.591397849462365599e+01,2.409779841813069012e+01,4.657163178493468614e+00
5.596399099774944119e+01,2.446539907627225574e+01,4.715367814330806873e+00
5.601400350087521929e+01,2.482840071056104492e+01,4.775182430834664871e+00
5.606401600400100449e+01,2.518645462396363399e+01,4.836623790852396354e+00
5.611402850712678259e+01,2.553922115361955392e+01,4.899708856806204160e+00
5.616404101025256779e+01,2.588637147880518441e+01,4.964454786974436651e+00
5.621405351337834588e+01,2.622758778360433496e+01,5.030878934267258629e+00
5.626406601650413108e+01,2.656256465027060543e+01,5.098998829756544282e+00
5.631407851962990918e+01,2.689100915996582586e+01,5.168832181774732248e+00
5.636409102275569438e+01,2.721264096709267477e+01,5.240396874242499337e+00
5.641410352588147248e+01,2.752719332995066637e+01,5.313710955307985095e+00
5.646411602900725768e+01,2.783441327414171695e+01,5.388792641805292050e+00
5.651412853213303578e+01,2.813406199709774924e+01,5.465660287819935625e+00
5.656414103525881387e+01,2.842591499926362175e+01,5.544332379423580370e+00
5.661415353838459907e+01,2.870976208403516239e+01,5.624827534661799078e+00
5.666416604151037717e+01,2.898540737113607690e+01,5.707164485324653924e+00
5.671417854463616237e+01,2.925266962238617907e+01,5.791362080561553327e+00
5.676419104776194047e+01,2.951138178455484962e+01,5.877439253659549223e+00
5.681420355088772567e+01,2.976139076078657553e+01,5.965414995337360082e+00
5.686421605401350376e+01,3.000255741060068004e+01,6.055308353745269656e+00
5.691422855713928897e+01,3.023475643643820021e+01,6.147138428162110202e+00
5.696424106026506706e+01,3.045787565577830591e+01,6.240924331388204571e+00
5.701425356339085226e+01,3.067181629820145616e+01,6.336685209349022685e+00
5.706426606651663036e+01,3.087649160545910831e+01,6.434440159805026482e+00
5.711427856964241556e+01,3.107182660781390027e+01,6.534208219555211805e+00
5.716429107276819366e+01,3.125775812403941600e+01,6.636008364436992046e+00
5.721430357589397886e+01,3.143423451733272600e+01,6.739859495558621738e+00
5.726431607901975696e+01,3.160121414865668044e+01,6.845780368328274967e+00
5.731432858214554216e+01,3.175866634985705872e+01,6.953789660264796169e+00
5.736434108527132025e+01,3.190656915745097422e+01,7.063905819564602062e+00
5.741435358839709835e+01,3.204490892019180137e+01,7.176147040784535136e+00
5.746436609152288355e+01,3.217368029906909044e+01,7.290531264841821013e+00
5.751437859464866165e+01,3.229288626730853906e+01,7.407076179014020489e+00
5.756439109777444685e+01,3.240253752782741259e+01,7.525799175470526237e+00
5.761440360090022494e+01,3.250265042939796700e+01,7.646717237132263811e+00
5.766441610402601015e+01,3.259324815918140672e+01,7.769847014603267432e+00
5.771442860715178824e+01,3.267435870898908945e+01,7.895204630819429248e+00
5.776444111027757344e+01,3.274601468434781992e+01,8.022805665364106886e+00
5.781445361340335154e+01,3.280825330449975041e+01,8.152665154467978681e+00
5.786446611652913674e+01,3.286111640160515890e+01,8.284797590900128128e+00
5.791447861965491484e+01,3.290464909344596123e+01,8.419216768795577011e+00
5.796449112278070004e+01,3.293889941307359237e+01,8.555935806428735191e+00
5.801450362590647813e+01,3.296391812277396838e+01,8.694967044177937865e+00
5.806451612903226334e+01,3.297975767420506799e+01,8.836321878590263523e+00
5.811452863215804143e+01,3.298647220839692551e+01,8.980010762381368750e+00
5.816454113528382663e+01,3.298411755575162374e+01,9.126043204435655198e+00
5.821455363840960473e+01,3.297275110727522929e+01,9.274427737252366910e+00
5.826456614153538993e+01,3.295243052342338075e+01,9.425171651974903142e+00
5.831457864466116803e+01,3.292321417509745629e+01,9.578281128894207797e+00
5.836459114778694612e+01,3.288516046872638299e+01,9.733760938372483906e+00
5.841460365091273133e+01,3.283832764388040459e+01,9.891614378146172726e+00
5.846461615403850942e+01,3.278277377327113840e+01,1.005184327332588978e+01
5.851462865716429462e+01,3.271855675067752856e+01,1.021444796753363704e+01
5.856464116029007272e+01,3.264573377040311186e+01,1.037942702556131813e+01
5.861465366341585792e+01,3.256436127089564536e+01,1.054677731118304962e+01
5.866466616654163602e+01,3.247449484241961670e+01,1.071649369559725429e+01
5.871467866966742122e+01,3.237618907641646615e+01,1.088856890697146085e+01
5.876469117279319931e+01,3.226949756550470028e+01,1.106299353044211209e+01
5.881470367591898452e+01,3.215447290347317022e+01,1.123975600451275447e+01
5.886471617904476261e+01,3.203116662358757338e+01,1.141884228246572164e+01
5.891472868217054781e+01,3.189962907876512688e+01,1.160023586074110824e+01
5.896474118529632591e+01,3.175990961671023882e+01,1.178391747949959267e+01
5.901475368842211111e+01,3.161205661974046066e+01,1.196986488818160588e+01
5.906476619154788921e+01,3.145611750478666835e+01,1.215805284550713239e+01
5.911477869467367441e+01,3.129213872446585398e+01,1.234845311809165658e+01
5.916479119779945250e+01,3.112016603631771972e+01,1.254103408976602019e+01
5.921480370092523060e+01,3.094024444706560217e+01,1.273576073087024163e+01
5.926481620405101580e+01,3.075241854702801803e+01,1.293259429577767250e+01
5.931482870717679390e+01,3.055673278900756884e+01,1.313149199763087083e+01
5.936484121030257910e+01,3.035323148829073503e+01,1.333240700834179471e+01
5.941485371342835720e+01,3.014195882296579398e+01,1.353528845834705407e+01
5.946486621655414240e+01,2.992295937701965514e+01,1.374008099925527659e+01
5.951487871967992049e+01,2.969627821832777315e+01,1.394672468803506149e+01
5.956489122280570570e+01,2.946196133290216324e+01,1.415515470613130056e+01
5.961490372593148379e+01,2.922005618979068942e+01,1.436530094175757810e+01
5.966491622905726899e+01,2.897061174107683357e+01,1.457708798989641608e+01
5.971492873218304709e+01,2.871367842187994057e+01,1.479043515229902894e+01
5.976494123530883229e+01,2.844930894376512143e+01,1.500525597309999348e+01
5.981495373843461039e+01,2.817755856571442763e+01,1.522145801578456137e+01
5.986496624156039559e+01,2.789848559103359094e+01,1.543894263803897360e+01
5.991497874468617368e+01,2.761215226993240179e+01,1.565760450775330881e+01
5.996499124781195889e+01,2.731862479954872214e+01,1.587733160300816060e+01
6.001500375093773698e+01,2.701797332394882289e+01,1.609800521207437640e+01
6.006501625406351508e+01,2.671027295687611058e+01,1.631949949248642895e+01
6.011502875718930028e+01,2.639560432873308571e+01,1.654168112017103454e+01
6.016504126031507838e+01,2.607405407184633717e+01,1.676440918452886208e+01
6.021505376344086358e+01,2.574571612258762698e+01,1.698753471097883860e+01
6.026506626656664167e+01,2.541069172286543321e+01,1.721090066036762778e+01
6.031507876969242687e+01,2.506908942012455199e+01,1.743434192896988222e+01
6.036509127281820497e+01,2.472102616665085151e+01,1.765768505734139637e+01
6.041510377594399017e+01,2.436662842514183325e+01,1.788074771614266467e+01
6.046511627906976827e+01,2.400603231384119596e+01,1.810333882938477146e+01
6.051512878219555347e+01,2.363938539047707721e+01,1.832525829065195921e+01
6.056514128532133157e+01,2.326684666796063539e+01,1.854629695983940252e+01
6.061515378844711677e+01,2.288858661438563047e+01,1.876623666315344963e+01
6.066516629157289486e+01,2.250478791955535485e+01,1.898485018367269461e+01
6.071517879469868006e+01,2.211564757280312321e+01,1.920190082930280084e+01
6.076519129782445816e+01,2.172137630122884389e+01,1.941714260131346492e+01
6.081520380095024336e+01,2.132220043348345229e+01,1.963032065543389493e+01
6.086521630407602146e+01,2.091836199370387561e+01,1.984117131233315590e+01
6.091522880720180666e+01,2.051011870151256034e+01,2.004942205762041851e+01
6.096524131032758476e+01,2.009774436098854622e+01,2.025479171683550561e+01
6.101525381345336285e+01,1.968153095346947623e+01,2.045699094937480211e+01
6.106526631657914805e+01,1.926178809587884189e+01,2.065572248295723767e+01
6.111527881970492615e+01,1.883884354736484568e+01,2.085068224908822643e+01
6.116529132283071135e+01,1.841304329073386370e+01,2.104155945227686431e+01
6.121530382595648945e+01,1.798475155896886335e+01,2.122803703356314742e+01
6.126531632908227465e+01,1.755435155480562415e+01,2.140979262964706464e+01
6.131532883220805275e+01,1.712224492864140046e+01,2.158649951167816283e+01
6.136534133533383795e+01,1.668885097334936773e+01,2.175782847957205846e+01
6.141535383845961604e+01,1.625460660997773843e+01,2.192344791897008704e+01
6.146536634158540124e+01,1.581996582670545948e+01,2.208302480758167619e+01
6.151537884471117934e+01,1.538539903477513704e+01,2.223622668039729788e+01
6.156539134783696454e+01,1.495139121975329743e+01,2.238272334882340786e+01
6.161540385096274264e+01,1.451844014218921330e+01,2.252218893582558579e+01
6.166541635408852784e+01,1.408705611282070969e+01,2.265430209630011049e+01
